corpus,view,cell,metric,n_seeds,mean,sd,min,max,seed_artifacts
olmomix_wiki,aggregated,qwen25_3b|E_modulation|B_any,resid_r,5,-0.10705473779819945,0.048799828002881435,-0.15638340501696366,-0.05444126839954052,results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s4_neutral.json
olmomix_wiki,aggregated,qwen25_3b|E_modulation|B_any,resid_p,5,0.8556721639180409,0.1072796029521089,0.7376311844077961,0.9540229885057471,results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s4_neutral.json
olmomix_wiki,aggregated,qwen25_3b|E_modulation|B_any,dcv,5,-0.0006060606060606544,0.0027440561024658157,-0.004242424242424159,0.002424242424242329,results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s4_neutral.json
olmomix_wiki,aggregated,qwen25_3b|E_modulation|B_any,dcv_p,5,0.432183908045977,0.33243102590675533,0.08295852073963018,0.8305847076461769,results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s4_neutral.json
olmomix_wiki,aggregated,qwen25_3b|E_modulation|B_any,r2gain,5,-0.008792810146977104,0.009172708398615547,-0.0228081791181467,0.0029559229768552076,results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s4_neutral.json
olmomix_wiki,aggregated,qwen25_3b|E_modulation|B_any,r2gain_p,5,0.672463768115942,0.2900920553222524,0.1984007996001999,0.9945027486256871,results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s4_neutral.json
olmomix_wiki,aggregated,qwen25_3b|E_modulation|B_any,dkl,5,-0.0005843236470555568,0.0004579447066261616,-0.0013480900178739277,-0.00014178221917875156,results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s4_neutral.json
olmomix_wiki,aggregated,qwen25_3b|E_modulation|B_any,dkl_p,5,0.6467766116941529,0.25764079573250703,0.2978510744627686,0.9880059970014993,results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s4_neutral.json
olmomix_wiki,aggregated,qwen25_3b|E_modulation|D_doc,resid_r,5,-0.06854219538909519,0.05310604464664348,-0.14243581866267732,-0.0043330750941682475,results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s4_neutral.json
olmomix_wiki,aggregated,qwen25_3b|E_modulation|D_doc,resid_p,5,0.7512243878060969,0.1524464799880828,0.5407296351824088,0.9460269865067467,results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s4_neutral.json
olmomix_wiki,aggregated,qwen25_3b|E_modulation|D_doc,dcv,5,-0.0010909090909090534,0.0014469498650076685,-0.002424242424242329,0.00121212121212122,results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s4_neutral.json
olmomix_wiki,aggregated,qwen25_3b|E_modulation|D_doc,dcv_p,5,0.5036481759120439,0.19764166566399036,0.16991504247876063,0.688655672163918,results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s4_neutral.json
olmomix_wiki,aggregated,qwen25_3b|E_modulation|D_doc,r2gain,5,-0.013906548589115308,0.003987969021529945,-0.018903698760930343,-0.01015216451007972,results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s4_neutral.json
olmomix_wiki,aggregated,qwen25_3b|E_modulation|D_doc,r2gain_p,5,0.9432283858070963,0.04128099385330217,0.889055472263868,0.9870064967516242,results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s4_neutral.json
olmomix_wiki,aggregated,qwen25_3b|E_modulation|D_doc,dkl,5,-0.00032205015287119774,0.0003558277381836772,-0.0006185910946897577,9.080130982872664e-05,results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s4_neutral.json
olmomix_wiki,aggregated,qwen25_3b|E_modulation|D_doc,dkl_p,5,0.5711144427786107,0.30238772925106217,0.2303848075962019,0.808095952023988,results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_olmomix_wiki_v4_s4_neutral.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|A_win40,resid_r,5,-0.03019090164014085,0.05690913583559774,-0.11546423145325613,0.032561152990187664,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|A_win40,resid_p,5,0.5779110444777611,0.1475658120541326,0.4052973513243378,0.792103948025987,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|A_win40,dcv,5,-5.860805860804508e-05,0.0018229838552376093,-0.002051282051282022,0.002344322344322358,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|A_win40,dcv_p,5,0.6603698150924537,0.1668677565936492,0.4237881059470265,0.8465767116441779,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|A_win40,r2gain,5,-0.006543223779313245,0.008747083540903337,-0.01602709128795854,0.005515140767322513,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|A_win40,r2gain_p,5,0.7892053973013493,0.22412536728735827,0.45327336331834084,0.9965017491254373,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|A_win40,dkl,5,-0.0031812396548359934,0.0015645690029584113,-0.004729230857243111,-0.0011750316592458454,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|A_win40,dkl_p,5,0.7926036981509246,0.09267569297682779,0.6496751624187906,0.8960519740129935,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|B_any,resid_r,5,-0.022565720635064613,0.052695756662909696,-0.06914766450810353,0.04317882167720032,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|B_any,resid_p,5,0.5654172913543228,0.14437442922205043,0.3933033483258371,0.6986506746626686,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|B_any,dcv,5,-0.0004102564102564044,0.001972315741592868,-0.0026373626373626946,0.0026373626373626946,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|B_any,dcv_p,5,0.6859570214892553,0.26576197605136875,0.24437781109445278,0.9010494752623688,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|B_any,r2gain,5,-0.007105293123778012,0.005672422345489902,-0.011787263270319093,0.0017452441431184962,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|B_any,r2gain_p,5,0.7914042978510745,0.22017399095842102,0.431784107946027,0.960519740129935,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|B_any,dkl,5,-0.002255750121824049,0.0008247262176381557,-0.0029593538360928595,-0.0009490042420324113,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|B_any,dkl_p,5,0.744527736131934,0.08863093474372141,0.6071964017991005,0.8215892053973014,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|D_doc,resid_r,5,0.06571486881788702,0.11694648823593987,-0.07280048462388197,0.2329233251158918,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|D_doc,resid_p,5,0.3631184407796102,0.2449608217539176,0.050974512743628186,0.6681659170414792,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|D_doc,dcv,5,0.0032234432234432343,0.006363091795050057,-0.00293040293040292,0.013772893772893702,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|D_doc,dcv_p,5,0.47476261869065467,0.32374108560301695,0.11294352823588207,0.8380809595202399,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|D_doc,r2gain,5,-0.0013253134700419,0.016740951976163536,-0.014837116081103385,0.02477383492269314,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|D_doc,r2gain_p,5,0.7051474262868566,0.38337333389671047,0.20789605197401298,0.9920039980009995,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|D_doc,dkl,5,0.00016174845688135265,0.0029424042364988765,-0.0020563773159256726,0.005268653077207031,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|C_harmonic|D_doc,dkl_p,5,0.536231884057971,0.1627601840124938,0.27436281859070466,0.6941529235382309,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|D_chord|A_win40,resid_r,5,-0.20467234436802909,0.061827195191761386,-0.279696008655849,-0.1489939843145131,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|D_chord|A_win40,resid_p,5,0.8980509745127436,0.07531070229518735,0.8175912043978011,0.9815092453773113,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|D_chord|A_win40,dcv,5,-0.00304761904761901,0.001613053063094243,-0.005567765567765504,-0.0011721611721611236,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|D_chord|A_win40,dcv_p,5,0.832783608195902,0.10376562534467076,0.703648175912044,0.9890054972513743,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|D_chord|A_win40,r2gain,5,0.04321471220366215,0.018278110957011616,0.024801308629563867,0.06384884099786603,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|D_chord|A_win40,r2gain_p,5,0.1442278860569715,0.0925783565700254,0.030484757621189407,0.2368815592203898,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|D_chord|A_win40,dkl,5,-0.004482597373572247,0.002029085956805545,-0.007861118407485733,-0.0027447540823231018,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|D_chord|A_win40,dkl_p,5,0.8313843078460771,0.09905811444215795,0.728135932033983,0.9650174912543729,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|D_chord|B_any,resid_r,5,-0.1370670536746865,0.06331240206453789,-0.20236869640710997,-0.05848593910454723,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|D_chord|B_any,resid_p,5,0.8259870064967517,0.1189108139883468,0.6836581709145427,0.9445277361319341,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
olmomix_dclm,spelled,gemma2_2b|D_chord|B_any,dcv,5,-0.00035164835164833705,0.0012672086921868997,-0.002344322344322247,0.0008791208791208982,results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_olmomix_dclm_v4_s4.json
