/home/moloch/Documents/Research/pitch_fourier/synthetic/measure.py:21: ConstantInputWarning: An input array is constant; the correlation coefficient is not defined.
  return {"rsa_circle": float(spearmanr(d, SEM_CIRC[iu]).correlation), "rsa_line": float(spearmanr(d, SEM_LINE[iu]).correlation), "rsa_code": float(spearmanr(d, code_hamming[iu]).correlation),
/home/moloch/Documents/Research/pitch_fourier/synthetic/phase4.py:75: RuntimeWarning: invalid value encountered in scalar divide
  g = geometry_stats(D, H); out.append({"twin_dist_rel": float(np.mean([D[a, b] for a, b in TWIN_PAIRS]) / nontwin), "twin_cos": float(np.mean(cos)), "eci": g["eci"], "circle_given_line": g["circle_given_line"], "line_given_circle": g["line_given_circle"], "rsa_code": g["rsa_code"],
/home/moloch/Documents/Research/pitch_fourier/synthetic/phase4.py:76: RuntimeWarning: invalid value encountered in scalar divide
  "unique_ctrl_dist_rel": float(np.mean([D[UNIQUE_CTRL, j] for j in range(N_STATES) if j != UNIQUE_CTRL]) / nontwin)})
[primary alias r=0.1 permuted s4] step      0 expo       0 | KL global 0.6415 common 0.4231 rare 0.4513 uniq 0.8271 | twin JSz 0.0048 JS15 0.0067 | Q twin dist_rel 0.94 cos 0.05 eci 0.33 l|c -0.05
[primary alias r=0.1 permuted s4] step     25 expo     152 | KL global 2.3498 common 2.8186 rare 2.8647 uniq 1.8498 | twin JSz 0.0006 JS15 0.0007 | Q twin dist_rel 0.95 cos 0.07 eci 0.35 l|c -0.02
[primary alias r=0.1 permuted s4] step     31 expo     189 | KL global 1.2836 common 1.4263 rare 1.4476 uniq 1.1806 | twin JSz 0.0009 JS15 0.0009 | Q twin dist_rel 0.94 cos 0.08 eci 0.36 l|c -0.01
[primary alias r=0.1 permuted s4] step     39 expo     232 | KL global 0.6077 common 0.5347 rare 0.5460 uniq 0.4844 | twin JSz 0.0011 JS15 0.0014 | Q twin dist_rel 0.93 cos 0.11 eci 0.33 l|c -0.01
[primary alias r=0.1 permuted s4] step     49 expo     290 | KL global 0.6043 common 0.6977 rare 0.7217 uniq 0.3585 | twin JSz 0.0017 JS15 0.0020 | Q twin dist_rel 0.89 cos 0.15 eci 0.25 l|c -0.04
[primary alias r=0.1 permuted s4] step     62 expo     377 | KL global 0.4690 common 0.5349 rare 0.5715 uniq 0.3284 | twin JSz 0.0039 JS15 0.0043 | Q twin dist_rel 0.81 cos 0.19 eci 0.18 l|c -0.14
[primary alias r=0.1 permuted s4] step     78 expo     497 | KL global 0.3752 common 0.3702 rare 0.4644 uniq 0.2201 | twin JSz 0.0099 JS15 0.0120 | Q twin dist_rel 0.78 cos 0.17 eci 0.17 l|c -0.16
[primary alias r=0.1 permuted s4] step     98 expo     626 | KL global 0.2645 common 0.2486 rare 0.4552 uniq 0.1485 | twin JSz 0.0267 JS15 0.0309 | Q twin dist_rel 0.77 cos 0.12 eci 0.17 l|c -0.20
[primary alias r=0.1 permuted s4] step    123 expo     769 | KL global 0.1653 common 0.1360 rare 0.4105 uniq 0.1128 | twin JSz 0.0392 JS15 0.0418 | Q twin dist_rel 0.77 cos 0.09 eci 0.18 l|c -0.26
[primary alias r=0.1 permuted s4] step    155 expo     960 | KL global 0.1477 common 0.1374 rare 0.3035 uniq 0.1173 | twin JSz 0.0329 JS15 0.0365 | Q twin dist_rel 0.74 cos 0.15 eci 0.09 l|c -0.28
[primary alias r=0.1 permuted s4] step    195 expo    1195 | KL global 0.1936 common 0.1205 rare 0.2716 uniq 0.2590 | twin JSz 0.0225 JS15 0.0258 | Q twin dist_rel 0.70 cos 0.20 eci 0.08 l|c -0.28
