/home/moloch/Documents/Research/pitch_fourier/synthetic/measure.py:21: ConstantInputWarning: An input array is constant; the correlation coefficient is not defined.
  return {"rsa_circle": float(spearmanr(d, SEM_CIRC[iu]).correlation), "rsa_line": float(spearmanr(d, SEM_LINE[iu]).correlation), "rsa_code": float(spearmanr(d, code_hamming[iu]).correlation),
/home/moloch/Documents/Research/pitch_fourier/synthetic/phase4.py:75: RuntimeWarning: invalid value encountered in scalar divide
  g = geometry_stats(D, H); out.append({"twin_dist_rel": float(np.mean([D[a, b] for a, b in TWIN_PAIRS]) / nontwin), "twin_cos": float(np.mean(cos)), "eci": g["eci"], "circle_given_line": g["circle_given_line"], "line_given_circle": g["line_given_circle"], "rsa_code": g["rsa_code"],
/home/moloch/Documents/Research/pitch_fourier/synthetic/phase4.py:76: RuntimeWarning: invalid value encountered in scalar divide
  "unique_ctrl_dist_rel": float(np.mean([D[UNIQUE_CTRL, j] for j in range(N_STATES) if j != UNIQUE_CTRL]) / nontwin)})
[primary alias r=0.03 permuted s4] step      0 expo       0 | KL global 0.6415 common 0.4231 rare 0.4513 uniq 0.8271 | twin JSz 0.0048 JS15 0.0067 | Q twin dist_rel 0.94 cos 0.05 eci 0.33 l|c -0.05
[primary alias r=0.03 permuted s4] step     25 expo      49 | KL global 2.3999 common 2.8818 rare 2.9316 uniq 1.8848 | twin JSz 0.0007 JS15 0.0007 | Q twin dist_rel 0.95 cos 0.07 eci 0.35 l|c -0.02
[primary alias r=0.03 permuted s4] step     31 expo      60 | KL global 1.3071 common 1.4582 rare 1.4824 uniq 1.2094 | twin JSz 0.0010 JS15 0.0010 | Q twin dist_rel 0.94 cos 0.08 eci 0.36 l|c -0.01
[primary alias r=0.03 permuted s4] step     39 expo      74 | KL global 0.6133 common 0.5477 rare 0.5637 uniq 0.4791 | twin JSz 0.0012 JS15 0.0015 | Q twin dist_rel 0.93 cos 0.11 eci 0.32 l|c -0.00
[primary alias r=0.03 permuted s4] step     49 expo      93 | KL global 0.6101 common 0.6986 rare 0.7294 uniq 0.3697 | twin JSz 0.0021 JS15 0.0025 | Q twin dist_rel 0.89 cos 0.15 eci 0.26 l|c -0.04
[primary alias r=0.03 permuted s4] step     62 expo     125 | KL global 0.4725 common 0.5438 rare 0.6029 uniq 0.2943 | twin JSz 0.0054 JS15 0.0059 | Q twin dist_rel 0.81 cos 0.19 eci 0.19 l|c -0.12
[primary alias r=0.03 permuted s4] step     78 expo     151 | KL global 0.3960 common 0.3844 rare 0.5376 uniq 0.2198 | twin JSz 0.0169 JS15 0.0205 | Q twin dist_rel 0.80 cos 0.16 eci 0.19 l|c -0.13
[primary alias r=0.03 permuted s4] step     98 expo     194 | KL global 0.3140 common 0.2623 rare 0.5656 uniq 0.1758 | twin JSz 0.0448 JS15 0.0512 | Q twin dist_rel 0.79 cos 0.09 eci 0.20 l|c -0.16
[primary alias r=0.03 permuted s4] step    123 expo     240 | KL global 0.1958 common 0.1445 rare 0.6364 uniq 0.0544 | twin JSz 0.0765 JS15 0.0821 | Q twin dist_rel 0.79 cos 0.04 eci 0.23 l|c -0.23
[primary alias r=0.03 permuted s4] step    155 expo     296 | KL global 0.1362 common 0.0948 rare 0.3136 uniq 0.0976 | twin JSz 0.0636 JS15 0.0676 | Q twin dist_rel 0.77 cos 0.08 eci 0.15 l|c -0.27
[primary alias r=0.03 permuted s4] step    195 expo     378 | KL global 0.0877 common 0.0448 rare 0.2681 uniq 0.0318 | twin JSz 0.0457 JS15 0.0536 | Q twin dist_rel 0.75 cos 0.10 eci 0.15 l|c -0.24
